"文件路径","类别","当前状态","对照20260912","字节数","SHA256","顶层hd_dc符号数","符号","说明"
"localization/simp_chinese/hd_dc_debug_inspection_l_simp_chinese.yml","localization","存在","哈希变化","47841","d9c22d6b3e2817642008adc76730deeb153482bc2b2a55f5857e2e682f2dc035","279","hd_dc_debug.native_scene / hd_dc_debug_neg01_desc / hd_dc_debug_neg02_desc / hd_dc_debug_neg03_desc / hd_dc_debug_neg04_desc / hd_dc_debug_neg05_desc / hd_dc_debug_neg06_desc / hd_dc_debug_neg07_desc / hd_dc_debug_neg08_desc / hd_dc_debug_neg09_desc / hd_dc_debug_neg10_desc / hd_dc_debug_neg11_desc / hd_dc_debug_neg12_desc / hd_dc_debug_neg13_desc / hd_dc_debug_neg14_desc / hd_dc_debug_neg15_desc / hd_dc_debug_neg16_desc / hd_dc_debug_neg17_desc / hd_dc_debug_neg18_desc / hd_dc_debug_neg19_desc / hd_dc_debug_neg20_desc / hd_dc_debug_epidemic_smallpox / hd_dc_debug_epidemic_bubonic_plague / hd_dc_debug_epidemic_typhus / hd_dc_debug_epidemic_consumption / hd_dc_debug_epidemic_measles / hd_dc_debug_epidemic_dysentery / hd_dc_debug_epidemic_ergotism / hd_dc_debug_epidemic_minor / hd_dc_debug_epidemic_major / hd_dc_debug_epidemic_apocalyptic / hd_dc_debug.epidemic.menu / hd_dc_debug.epidemic.menu.desc / hd_dc_debug.epidemic.smallpox / hd_dc_debug.epidemic.bubonic_plague / hd_dc_debug.epidemic.typhus / hd_dc_debug.epidemic.consumption / hd_dc_debug.epidemic.measles / hd_dc_debug.epidemic.dysentery / hd_dc_debug.epidemic.ergotism / hd_dc_debug.epidemic.minor / hd_dc_debug.epidemic.major / hd_dc_debug.epidemic.apocalyptic / hd_dc_debug.epidemic.intensity / hd_dc_debug.epidemic.intensity.desc / hd_dc_debug.epidemic.confirm / hd_dc_debug.epidemic.confirm.desc / hd_dc_debug.epidemic.create / hd_dc_debug.epidemic.historical_block / hd_dc_debug.epidemic.dlc_block / hd_dc_debug.epidemic.active_block / hd_dc_debug.epidemic.never_block / hd_dc_debug.epidemic.once_block / hd_dc_debug.faction_scene.populist_county / hd_dc_debug.faction_scene.peasant_county / hd_dc_debug.faction_scene.no_populist / hd_dc_debug.faction_scene.no_peasant / hd_dc_debug.faction_scene.populist / hd_dc_debug.faction_scene.peasant / hd_dc_debug.fields.disaster / hd_dc_debug.fields.disaster_county / hd_dc_debug.relation_scene / hd_dc_debug.relation_scene.desc / hd_dc_debug.relation_scene.family / hd_dc_debug.relation_scene.family.tt / hd_dc_debug.relation_scene.no_family / hd_dc_debug.relation_scene.rival / hd_dc_debug.relation_scene.rival.tt / hd_dc_debug.relation_scene.no_rival / hd_dc_debug.faction_scene / hd_dc_debug.faction_scene.desc / hd_dc_debug.faction_scene.liege / hd_dc_debug.faction_scene.demand_target / hd_dc_debug.faction_scene.no_demand / hd_dc_debug.faction_scene.ready / hd_dc_debug.faction_scene.not_ready / hd_dc_debug.faction_scene.independence / hd_dc_debug.faction_scene.liberty / hd_dc_debug.faction_scene.demand / hd_dc_debug.faction_scene.demand.tt / hd_dc_debug.region.not_emperor / hd_dc_debug.region.no_royals / hd_dc_debug.region.no_parties / hd_dc_debug.region.no_affected_county / hd_dc_debug.region.no_roy_instance / hd_dc_debug.region.outside / hd_dc_debug.scheme_scene / hd_dc_debug.scheme_scene.desc / hd_dc_debug.scheme_scene.murder_target / hd_dc_debug.scheme_scene.abduct_target / hd_dc_debug.scheme_scene.no_murder / hd_dc_debug.scheme_scene.no_abduct / hd_dc_debug.scheme_scene.murder / hd_dc_debug.scheme_scene.abduct / hd_dc_debug.disaster_scene / hd_dc_debug.disaster_scene.desc / hd_dc_debug.disaster_scene.earthquake_target / hd_dc_debug.disaster_scene.flood_target / hd_dc_debug.disaster_scene.no_earthquake / hd_dc_debug.disaster_scene.no_flood / hd_dc_debug.disaster_scene.earthquake / hd_dc_debug.disaster_scene.flood / hd_dc_debug.disaster_scene.created / hd_dc_debug.disaster_scene.unconfirmed / hd_dc_debug.fields.node / hd_dc_debug.fields.actor / hd_dc_debug.fields.roy_choice / hd_dc_debug.fields.support / hd_dc_debug.fields.protection_signature / hd_dc_debug.fields.par_choice / hd_dc_debug.fields.audit_first / hd_dc_debug.fields.audit_second / hd_dc_debug.fields.trial_first / hd_dc_debug.fields.trial_second / hd_dc_debug.fields.ransom / hd_dc_debug.fields.exchange / hd_dc_debug.fields.petitioner / hd_dc_debug.fields.help / hd_dc_debug.fields.help_stress / hd_dc_debug.fields.cooperation / hd_dc_debug.fields.pay_parties / hd_dc_debug.fields.proposal / hd_dc_debug.fields.from_signature / hd_dc_debug.fields.to_signature / hd_dc_debug.fields.trait / hd_dc_debug.native_scene.desc / hd_dc_debug.native_scene.secret_target / hd_dc_debug.native_scene.no_secret_target / hd_dc_debug.native_scene.no_legitimacy / hd_dc_debug.native_scene.no_drunkard / hd_dc_debug.native_scene.secret / hd_dc_debug.native_scene.secret.tt / hd_dc_debug.native_scene.secret_created / hd_dc_debug.native_scene.secret_failed / hd_dc_debug.native_scene.legitimacy_gain / hd_dc_debug.native_scene.legitimacy_loss / hd_dc_debug.native_scene.drunkard / hd_dc_debug.native_scene.drunkard.tt / hd_dc_debug.native_delta / hd_dc_debug.native_delta.desc / hd_dc_debug.native_scene.outbreak_county / hd_dc_debug.native_scene.no_outbreak_county / hd_dc_debug.native_scene.outbreak / hd_dc_debug.native_scene.outbreak.tt / hd_dc_debug.native_scene.outbreak_created / hd_dc_debug.native_scene.outbreak_unconfirmed / hd_dc_debug.history_unavailable / hd_dc_debug.roy01 / hd_dc_debug.roy01.tt / hd_dc_debug.roy08 / hd_dc_debug.roy08.tt / hd_dc_debug.par01 / hd_dc_debug.par01.tt / hd_dc_debug.prepare_roy / hd_dc_debug.prepare_roy.tt / hd_dc_debug.prepare_support / hd_dc_debug.prepare_support.tt / hd_dc_debug.prepare_ord09 / hd_dc_debug.prepare_ord09.tt / hd_dc_debug.prepare_ord13 / hd_dc_debug.prepare_par / hd_dc_debug.prepare_par.tt / hd_dc_debug_party_grievance_opinion / hd_dc_debug_policy_training / hd_dc_debug.prepare_ord13.tt / hd_dc_debug_friend_reason / hd_dc_debug_roy_grievance_opinion / hd_dc_debug.impacts / hd_dc_debug.results / hd_dc_debug.region / hd_dc_debug.region.desc / hd_dc_debug.region.chaos / hd_dc_debug.region.locked / hd_dc_debug.region.prepared / hd_dc_debug.region.party_wait / hd_dc_debug.region.roy_cooldown / hd_dc_debug.region.par_cooldown / hd_dc_debug.region.ordinary_wait / hd_dc_debug.region.invalid / hd_dc_debug.details / hd_dc_debug.older / hd_dc_debug.latest / hd_dc_debug.receipt.desc / hd_dc_debug.receipt.empty / hd_dc_debug.receipt.instance / hd_dc_debug.receipt.payment / hd_dc_debug.receipt.refund / hd_dc_debug.receipt.protection / hd_dc_debug.receipt.protection_wait / hd_dc_debug.receipt.audit_pending / hd_dc_debug.protection.actor / hd_dc_debug.protection.title / hd_dc_debug.protection.imprison / hd_dc_debug.protection.execute / hd_dc_debug.protection.revoke / hd_dc_debug.protection.legal / hd_dc_debug.protection.illegal / hd_dc_debug.protection.unknown / hd_dc_debug.protection.unknown_actor / hd_dc_debug.receipt.pause / hd_dc_debug.receipt.trial / hd_dc_debug.receipt.letters / hd_dc_debug.receipt.closed / hd_dc_debug.receipt.subject / hd_dc_debug.receipt.points / hd_dc_debug.result.roy_code / hd_dc_debug.result.par_code / hd_dc_debug.result.ordinary_code / hd_dc_debug.result.protection_code / hd_dc_debug.result.pause_code / hd_dc_debug.details.desc / hd_dc_debug.result.fulfilled / hd_dc_debug.result.breached / hd_dc_debug.result.invalidated / hd_dc_debug.result.expired / hd_dc_debug.result.partial / hd_dc_debug.result.verified / hd_dc_debug.result.rejected / hd_dc_debug.result.released / hd_dc_debug.result.writing / hd_dc_debug.result.youth_letter / hd_dc_debug.result.guarantor_letter / hd_dc_debug.next / hd_dc_debug.impacts.desc / hd_dc_debug.impact_detail / hd_dc_debug.neg01 / hd_dc_debug.neg02 / hd_dc_debug.neg03 / hd_dc_debug.neg04 / hd_dc_debug.neg05 / hd_dc_debug.neg06 / hd_dc_debug.neg07 / hd_dc_debug.neg08 / hd_dc_debug.neg09 / hd_dc_debug.neg10 / hd_dc_debug.neg11 / hd_dc_debug.neg12 / hd_dc_debug.neg13 / hd_dc_debug.neg14 / hd_dc_debug.neg15 / hd_dc_debug.neg16 / hd_dc_debug.neg17 / hd_dc_debug.neg18 / hd_dc_debug.neg19 / hd_dc_debug.neg20 / hd_dc_debug.neg01.desc / hd_dc_debug.neg02.desc / hd_dc_debug.neg03.desc / hd_dc_debug.neg04.desc / hd_dc_debug.neg05.desc / hd_dc_debug.neg06.desc / hd_dc_debug.neg07.desc / hd_dc_debug.neg08.desc / hd_dc_debug.neg09.desc / hd_dc_debug.neg10.desc / hd_dc_debug.neg11.desc / hd_dc_debug.neg12.desc / hd_dc_debug.neg13.desc / hd_dc_debug.neg14.desc / hd_dc_debug.neg15.desc / hd_dc_debug.neg16.desc / hd_dc_debug.neg17.desc / hd_dc_debug.neg18.desc / hd_dc_debug.neg19.desc / hd_dc_debug.test_unity / hd_dc_debug.test_unity.tt / hd_dc_debug.unity_change / hd_dc_debug.neg20.desc / hd_dc_debug.refresh_stocks / hd_dc_debug.refresh_stocks.tt / hd_dc_debug.test_stress / hd_dc_debug.test_stress.tt / hd_dc_debug.test_native_breakdown / hd_dc_debug.test_native_breakdown.tt / hd_dc_debug.counties / hd_dc_debug.counties.desc / hd_dc_debug.counties.loss / hd_dc_debug.counties.recovery / hd_dc_debug.counties.policy","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_debug_l_simp_chinese.yml","localization","存在","哈希变化","4764","c26d3e97546105ed47c6cb95dc4f16b23744f5b52fab57ba96ed644c86d7d91c","41","hd_dc_debug_decision / hd_dc_debug_decision_desc / hd_dc_debug_decision_tooltip / hd_dc_debug_decision_confirm / hd_dc_debug.0001.t / hd_dc_debug.0001.desc / hd_dc_debug.status / hd_dc_debug.w / hd_dc_debug.h / hd_dc_debug.events / hd_dc_debug.prepare / hd_dc_debug.0030.desc / hd_dc_debug.prepare_ord19 / hd_dc_debug.prepare_ord19.tt / hd_dc_debug_trust_opinion / hd_dc_debug_rival_reason / hd_dc_debug.close / hd_dc_debug.back / hd_dc_debug.refresh / hd_dc_debug.refresh.tt / hd_dc_debug.0002.t / hd_dc_debug.0002.ready / hd_dc_debug.0002.waiting / hd_dc_debug.points.desc / hd_dc_debug.minus_10 / hd_dc_debug.minus_1 / hd_dc_debug.plus_1 / hd_dc_debug.plus_10 / hd_dc_debug.set_0 / hd_dc_debug.set_20 / hd_dc_debug.set_40 / hd_dc_debug.set_60 / hd_dc_debug.set_80 / hd_dc_debug.set_100 / hd_dc_debug.0020.desc / hd_dc_debug.ord09 / hd_dc_debug.ord09.tt / hd_dc_debug.ord13 / hd_dc_debug.ord13.tt / hd_dc_debug.ord19 / hd_dc_debug.ord19.tt","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_era_l_simp_chinese.yml","localization","存在","字节相同","1809","27571abea302bf84b0c87ab40c0c11b092d97f0588896cb14b3498f6b29ee565","10","hd_dc_era.0001.t / hd_dc_era.0001.desc / hd_dc_era.0001.a / hd_dc_era_no_sovereignty_change_tt / hd_dc_era_rules_tt / hd_dc_mandate_observation_tt / hd_dc_mandate_once_per_era_tt / hd_dc_era_control_status / hd_dc_era_no_holder_status / hd_dc_era_invalid_status","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_faction_pulse_debug_l_simp_chinese.yml","localization","存在","不在101文件清单","3024","a841a7aa79355cf6fc9683922e6d8698693879b283aec5dc20d2644e57743825","19","hd_dc_faction_pulse_debug.title / hd_dc_faction_pulse_debug.desc / hd_dc_faction_pulse_debug.outside / hd_dc_faction_pulse_debug.no_title / hd_dc_faction_pulse_debug.low_w / hd_dc_faction_pulse_debug.no_record / hd_dc_faction_pulse_debug.record / hd_dc_faction_pulse_debug.actor / hd_dc_faction_pulse_debug.county / hd_dc_faction_pulse_debug.type / hd_dc_faction_pulse_debug.claimant / hd_dc_faction_pulse_debug.used / hd_dc_faction_pulse_debug.check / hd_dc_faction_pulse_debug.check.tt / hd_dc_extra_faction_low_w / hd_dc_extra_faction_missed / hd_dc_extra_faction_no_type / hd_dc_extra_faction_creation_failed / hd_dc_extra_faction_created","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_governance_l_simp_chinese.yml","localization","存在","不在101文件清单","3227","d44e996c665b0835dc7e7ec6b5d9307f8e17c8b79e99a1ebcd18cb4546962893","17","hd_dc_review_governance_decision / hd_dc_review_governance_decision_desc / hd_dc_review_governance_decision_tooltip / hd_dc_review_governance_decision_confirm / hd_dc_governance_review_ready_tt / hd_dc_gov.0001.t / hd_dc_gov.0001.desc / hd_dc_gov.0001.a / hd_dc_gov.0001.a.tt / hd_dc_gov.0001.b / hd_dc_gov.0001.b.tt / hd_dc_gov.0002.t / hd_dc_gov.0002.high / hd_dc_gov.0002.medium / hd_dc_gov.0002.low / hd_dc_gov.0002.breach / hd_dc_gov.0002.a","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_ordinary_l_simp_chinese.yml","localization","存在","不在101文件清单","8646","3892008468379d9991759008e4f17552ed0ffdb41aad46096ff70d5b8a2ddbd7","44","hd_dc_ord.0009.t / hd_dc_ord.0009.desc / hd_dc_ord.0009.a / hd_dc_ord.0009.a.tt / hd_dc_ord.0009.b / hd_dc_ord.0009.b.tt / hd_dc_ord.0009.c / hd_dc_ord.0009.c.tt / hd_dc_ord09_a_terms / hd_dc_ord09_c_terms / hd_dc_ord.0209.t / hd_dc_ord.0209.ransomed / hd_dc_ord.0209.exchanged / hd_dc_ord.0209.rejected / hd_dc_ord.0209.partial / hd_dc_ord.0209.unpaid / hd_dc_ord.0209.failed / hd_dc_ord.0209.cancelled / hd_dc_ord.0209.a / hd_dc_ord.0019.t / hd_dc_ord.0019.desc / hd_dc_ord.0019.a / hd_dc_ord.0019.a.tt / hd_dc_ord.0019.b / hd_dc_ord.0019.b.tt / hd_dc_ord.0013.t / hd_dc_ord.0013.desc / hd_dc_ord.0013.a / hd_dc_ord.0013.a.tt / hd_dc_ord.0013.b / hd_dc_ord.0013.b.tt / hd_dc_ord.0013.c / hd_dc_ord.0013.c.tt / hd_dc_ord.invalidated / hd_dc_ord.0113.t / hd_dc_ord.0113.desc / hd_dc_ord.0113.a / hd_dc_ord.0113.a.tt / hd_dc_ord.0113.b / hd_dc_ord.0213.t / hd_dc_ord.0213.helped / hd_dc_ord.0213.declined / hd_dc_ord.0213.a / hd_dc_ordinary_response_opinion","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_policy_audit_l_simp_chinese.yml","localization","存在","不在101文件清单","5927","81ff06c160369e9660f09213996d7be2a63672a5515e3624fc539d85421da6c1","27","hd_dc_par.0001.t / hd_dc_par.0001.desc / hd_dc_par.0001.a / hd_dc_par.0001.a.tt / hd_dc_par.0001.b / hd_dc_par.0001.b.tt / hd_dc_par.0001.c / hd_dc_par.0001.c.tt / hd_dc_par.0001.d / hd_dc_par.0001.d.tt / hd_dc_par.invalid / hd_dc_par.1301.t / hd_dc_par.1301.audit / hd_dc_par.1301.relief / hd_dc_par.1301.reserve / hd_dc_par.1301.a / hd_dc_par.1301.b / hd_dc_par.1302.t / hd_dc_par.1302.first / hd_dc_par.1302.second / hd_dc_par.1302.a / hd_dc_par.1302.b / hd_dc_par.1303.t / hd_dc_par.1303.verified / hd_dc_par.1303.partial / hd_dc_par.1303.failed / hd_dc_par.1303.a","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_policy_l_simp_chinese.yml","localization","存在","不在101文件清单","6182","33be5af0c27763de4543ab2de5006673ec15b0d2fca433032742c25900d5e2da","35","hd_dc_par_tax_relief_modifier / hd_dc_policy_silenced_opinion / hd_dc_policy_retained_opinion / hd_dc_policy_trial_selected_opinion / hd_dc_policy_trial_passed_over_opinion / hd_dc_par.1101.t / hd_dc_par.1101.desc / hd_dc_par.1101.a / hd_dc_par.1101.a.tt / hd_dc_par.1201.t / hd_dc_par.1201.fulfilled / hd_dc_par.1201.authority_lost / hd_dc_par.1201.interrupted / hd_dc_par.1201.a / hd_dc_par.1201.q.tt / hd_dc_par.1201.no_q.tt / hd_dc_par.1001.t / hd_dc_par.1001.desc / hd_dc_par.1001.a / hd_dc_par.1001.a.tt / hd_dc_par.1001.b / hd_dc_par.1001.b.tt / hd_dc_par.1001.c / hd_dc_par.1001.c.tt / hd_dc_par.window_closed / hd_dc_par01_local_relief_terms / hd_dc_par_tax_relief_modifier_desc / hd_dc_par01_relief_leadership_terms / hd_dc_par.1202.t / hd_dc_par.1202.rejected / hd_dc_par.1202.expired / hd_dc_par.1202.funding_failed / hd_dc_par.1202.invalidated / hd_dc_par.1202.a / hd_dc_par.1202.a.tt","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_pressure_l_simp_chinese.yml","localization","存在","不在101文件清单","1619","a6f4b6effafdcb9de0dc582c3db549835148a15f2a28950f8a6c58241baf0661","12","hd_dc_pressure_character_2 / hd_dc_pressure_character_3 / hd_dc_pressure_character_4 / hd_dc_pressure_character_5 / hd_dc_pressure_county_2 / hd_dc_pressure_county_3 / hd_dc_pressure_county_4 / hd_dc_pressure_county_5 / hd_dc_pressure_status / hd_dc_pressure_status_tt / hd_dc_prosperity_status / hd_dc_prosperity_status_tt","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_royal_l_simp_chinese.yml","localization","存在","不在101文件清单","7519","b2c033fd86d0839a414d84ed77fb6f8a49d122b74507917daa14f36e60a12b15","40","hd_dc_ritual_register_title / hd_dc_roy.0001.t / hd_dc_roy.0001.desc / hd_dc_roy.0001.a / hd_dc_roy.0001.a.tt / hd_dc_roy.0001.b / hd_dc_roy.0001.b.tt / hd_dc_roy.0001.c / hd_dc_roy.0001.d / hd_dc_roy.0001.d.tt / hd_dc_roy01_mediation_terms / hd_dc_roy01_mediation_written_terms / hd_dc_roy.0101.mediation_success / hd_dc_roy.0101.mediation_failure / hd_dc_roy.0101.mediation_unpaid / hd_dc_roy.0101.mediation_cancelled / hd_dc_roy.0001.c.tt / hd_dc_roy.window_closed / hd_dc_roy01_precedence_terms / hd_dc_roy01_precedence_guarantee / hd_dc_roy.0101.t / hd_dc_roy.0101.accepted / hd_dc_roy.0101.rejected / hd_dc_roy.0101.expired / hd_dc_roy.0101.invalidated / hd_dc_roy.0101.a / hd_dc_roy.0102.t / hd_dc_roy.0102.desc / hd_dc_roy.0102.a / hd_dc_roy.0102.a.tt / hd_dc_roy.0102.b / hd_dc_roy.0102.b.tt / hd_dc_ritual_fairness_opinion / hd_dc_ritual_disappointment_opinion / hd_dc_ritual_command_opinion / hd_dc_ritual_precedence_opinion / hd_dc_royal_cooperation_opinion / hd_dc_royal_support_opinion / hd_dc_ritual_register_tt / hd_dc_ritual_register_row","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_royal_pause_l_simp_chinese.yml","localization","存在","不在101文件清单","998","3cc56534e4ec9dbabca1f5eb5f93641a79a39e7679f65f2697f79646fefffb1f","6","hd_dc_support.0008.d / hd_dc_support.0008.d.tt / hd_dc_support.0308.t / hd_dc_support.0308.desc / hd_dc_support.0308.a / hd_dc_support.paused_demand","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_royal_protection_l_simp_chinese.yml","localization","存在","不在101文件清单","1891","b42d41763da66f628b8b86d03c18757f643cf68cc9f1f9add03d16bf731cbac8","10","hd_dc_support.0008.b / hd_dc_support.0008.b.tt / hd_dc_support.0208.t / hd_dc_support.0208.desc / hd_dc_support.0208.a / hd_dc_support.0208.b / hd_dc_support.0408.t / hd_dc_support.0408.accepted / hd_dc_support.0408.rejected / hd_dc_support.0408.a","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_royal_resolution_l_simp_chinese.yml","localization","存在","不在101文件清单","1951","02fcfb00ac1e10cb2a7b7fee2f8c024800ccb391ff693db0a8496db576480da0","11","hd_dc_roy_end.0001.t / hd_dc_enthronement_support_opinion / hd_dc_faithful_royal_opinion / hd_dc_roy_end.0001.enthroned / hd_dc_roy_end.0001.defended / hd_dc_roy_end.0001.a / hd_dc_roy_end.governance_pending_tt / hd_dc_roy_end.0002.t / hd_dc_roy_end.0002.enthroned / hd_dc_roy_end.0002.defended / hd_dc_roy_end.0002.a","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_royal_support_l_simp_chinese.yml","localization","存在","不在101文件清单","2986","5a40c818d243d1d4d9447686ae18148d27c1861428eac838bb8acb6bb380ddb5","18","hd_dc_request_royal_support_interaction / hd_dc_request_royal_support_interaction_desc / hd_dc_support_reward_g1 / hd_dc_support_reward_g2 / hd_dc_support_reward_g3 / hd_dc_support.0008.t / hd_dc_support.0008.desc / hd_dc_support.0008.a / hd_dc_support.0008.a.tt / hd_dc_support.0008.c / hd_dc_support.0008.c.tt / hd_dc_support.0008.invalid / hd_dc_support.0108.t / hd_dc_support.0108.paid / hd_dc_support.0108.unpaid / hd_dc_support.0108.refused / hd_dc_support.0108.failed / hd_dc_support.0108.a","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_theft_pulse_debug_l_simp_chinese.yml","localization","存在","不在101文件清单","2099","161cd4484282066989389b4a7efe3e1a3863c87844d03459e0abc0933cff8bc0","16","hd_dc_theft_pulse_debug.title / hd_dc_theft_pulse_debug.gates / hd_dc_theft_pulse_debug.actor / hd_dc_theft_pulse_debug.no_actor / hd_dc_theft_pulse_debug.year / hd_dc_theft_pulse_debug.no_record / hd_dc_theft_pulse_debug.probability / hd_dc_theft_pulse_debug.no_business_candidate / hd_dc_theft_pulse_debug.native_gate_failed / hd_dc_theft_pulse_debug.probability_failed / hd_dc_theft_pulse_debug.started / hd_dc_theft_pulse_debug.native_start_failed / hd_dc_theft_pulse_debug.scheme_exists / hd_dc_theft_pulse_debug.no_scheme / hd_dc_theft_pulse_debug.refresh / hd_dc_theft_pulse_debug.other","包含定义或引用，不代表整文件均由本任务制作"
